what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571015858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571016060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571016275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571016479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571016676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571016861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571017041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571017232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571017413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571017593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571017773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571017960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379571024137
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379571027326
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379571031108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379571037706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379571059294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571061802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571062282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571062879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571063247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571063563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571063854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571064123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571064359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571064618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571064856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571065081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571065294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571066223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571066865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571068068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379571074443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379571254370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379571790756
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379571795460
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379571796375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379571800349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379571811925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379571816841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379571871508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379571882130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379571911912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379571919752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379571928154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379571928291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379571933041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571935086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379571962689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379571962918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571971514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571972540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571973396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571973993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571974479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379571975132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379571977784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379571984467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379572484392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379572498507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379572501593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379572506707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379572528763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379572530705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379572581929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379572598682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379572602038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379572612841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379572794463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379572807232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379572807436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379572846295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379572933781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1379572942283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1379573050537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573122761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573122946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1379573137955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379573139976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379573149831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379573159401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573165132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573167816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573312681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573315102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573356645
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379573371021
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379573371496
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379573371553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573392842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573441211
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379573443623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379573454161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379573454780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379573455092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379573455364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379573460572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573494354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573530279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573535562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573535702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573548381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573582273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1379573589691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379573623556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573631730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573632769
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379573634508
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379573634720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573643193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573676000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379573679201
