what,kind,bundleId,bundleVersion,description,time
error,log,,,"Current file is not a match for the given config.",1379562439360
error,log,,,"Current file is not a match for the given config.",1379562439361
error,log,,,"Current file is not a match for the given config.",1379562439361
error,log,,,"Current file is not a match for the given config.",1379562439361
error,log,,,"Current file is not a match for the given config.",1379562439361
error,log,,,"Current file is not a match for the given config.",1379562439361
error,log,,,"Current file is not a match for the given config.",1379562439361
error,log,,,"Current file is not a match for the given config.",1379562439361
error,log,,,"Current file is not a match for the given config.",1379562439362
error,log,,,"Current file is not a match for the given config.",1379562439362
error,log,,,"Current file is not a match for the given config.",1379562439362
error,log,,,"Current file is not a match for the given config.",1379562439362
error,log,,,"Current file is not a match for the given config.",1379562439362
error,log,,,"Current file is not a match for the given config.",1379562439362
error,log,,,"Current file is not a match for the given config.",1379562439363
error,log,,,"Current file is not a match for the given config.",1379562439363
error,log,,,"Current file is not a match for the given config.",1379562439363
error,log,,,"Current file is not a match for the given config.",1379562439363
error,log,,,"Current file is not a match for the given config.",1379562439363
error,log,,,"Current file is not a match for the given config.",1379562439363
error,log,,,"Current file is not a match for the given config.",1379562439364
error,log,,,"Current file is not a match for the given config.",1379562439364
error,log,,,"Current file is not a match for the given config.",1379562439364
error,log,,,"Current file is not a match for the given config.",1379562439364
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1379562439383
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1379562439468
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1379562439578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562448002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562458109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379562461368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379562466166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562490345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562538885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379562542796
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379562550190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562556348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562562485
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1379562562942
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1379562563006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562565946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562614256
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379562616766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562621282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562643082
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379562643195
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379562643274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1379562645370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379562646249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562651392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562651556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562662154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562678821
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379562680052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562682685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562688635
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379562688983
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379562689059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1379562690530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379562691603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562698298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562698390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379562699885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562701642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562715997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379562717209
