what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379566872568
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379566893004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379566916465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379566931761
activated,view,com.android.ide.eclipse.ddms,22.0.5.v201307292155--757759,"com.android.ide.eclipse.ddms.views.LogCatView",1379566934677
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379566955018
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1379566955124
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379566973891
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379566976106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379566982105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379566982248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379566986354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379566986521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379566990009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379566990153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379567330755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379567332250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379567335816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379567343552
