what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797330293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797330341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797331177
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378797332682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797358033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797359718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797371917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797373151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797385726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797406437
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378797436102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797466838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797468009
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378797469198
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378797590217
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378797591128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797634348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797641133
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378797718423
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378797722717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378797739456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378797740174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378797742260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378797743795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378797744465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378797744938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378797777956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797782626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797783595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797783664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797785040
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378797786079
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378797790085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797791654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797792841
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378797794447
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378797831909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1378797862705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797865006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797866241
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378797868414
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378797895133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378797896768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797909645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797911019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797911062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797911913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378797916193
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378797917623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797942730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378797994561
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378797996046
