what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379413281452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379413301335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379413307334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379413314838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379413315133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379413315839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379413321497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379413323106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379413323429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379413328636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379413341858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379413347293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379413367909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379413414492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379413425273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379413427836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379413441193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379413454531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1379413462940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379413464748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379413471601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379413473873
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379413505509
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1379413505914
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1379413505953
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379413508188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1379413518827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1379413519035
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379413528923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379413532743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379413547251
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379413547600
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379413547673
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1379413556434
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379413559508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1379413571177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1379413577419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1379413577667
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379413579672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1379413581957
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379413610074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1379413612219
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1379413662947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379413669877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379413705571
error,log,,,"Current file is not a match for the given config.",1379413705672
error,log,,,"Current file is not a match for the given config.",1379413705672
error,log,,,"Current file is not a match for the given config.",1379413705672
error,log,,,"Current file is not a match for the given config.",1379413705672
error,log,,,"Current file is not a match for the given config.",1379413705673
error,log,,,"Current file is not a match for the given config.",1379413705673
error,log,,,"Current file is not a match for the given config.",1379413705673
error,log,,,"Current file is not a match for the given config.",1379413705673
error,log,,,"Current file is not a match for the given config.",1379413705673
error,log,,,"Current file is not a match for the given config.",1379413705673
error,log,,,"Current file is not a match for the given config.",1379413705674
error,log,,,"Current file is not a match for the given config.",1379413705674
error,log,,,"Current file is not a match for the given config.",1379413705674
error,log,,,"Current file is not a match for the given config.",1379413705674
error,log,,,"Current file is not a match for the given config.",1379413705674
error,log,,,"Current file is not a match for the given config.",1379413705674
error,log,,,"Current file is not a match for the given config.",1379413705675
error,log,,,"Current file is not a match for the given config.",1379413705675
error,log,,,"Current file is not a match for the given config.",1379413705675
error,log,,,"Current file is not a match for the given config.",1379413705675
error,log,,,"Current file is not a match for the given config.",1379413705675
error,log,,,"Current file is not a match for the given config.",1379413705675
error,log,,,"Current file is not a match for the given config.",1379413705676
error,log,,,"Current file is not a match for the given config.",1379413705676
error,log,,,"Current file is not a match for the given config.",1379413705676
error,log,,,"Current file is not a match for the given config.",1379413705676
error,log,,,"Current file is not a match for the given config.",1379413705676
error,log,,,"Current file is not a match for the given config.",1379413705676
error,log,,,"Current file is not a match for the given config.",1379413705677
error,log,,,"Current file is not a match for the given config.",1379413705677
error,log,,,"Current file is not a match for the given config.",1379413705677
error,log,,,"Current file is not a match for the given config.",1379413705677
error,log,,,"Current file is not a match for the given config.",1379413705677
error,log,,,"Current file is not a match for the given config.",1379413705677
error,log,,,"Current file is not a match for the given config.",1379413705678
error,log,,,"Current file is not a match for the given config.",1379413705678
error,log,,,"Current file is not a match for the given config.",1379413705678
error,log,,,"Current file is not a match for the given config.",1379413705678
error,log,,,"Current file is not a match for the given config.",1379413705678
error,log,,,"Current file is not a match for the given config.",1379413705678
error,log,,,"Current file is not a match for the given config.",1379413705678
error,log,,,"Current file is not a match for the given config.",1379413705679
error,log,,,"Current file is not a match for the given config.",1379413705679
error,log,,,"Current file is not a match for the given config.",1379413705679
error,log,,,"Current file is not a match for the given config.",1379413705679
error,log,,,"Current file is not a match for the given config.",1379413705679
error,log,,,"Current file is not a match for the given config.",1379413705679
error,log,,,"Current file is not a match for the given config.",1379413705680
error,log,,,"Current file is not a match for the given config.",1379413705680
error,log,,,"Current file is not a match for the given config.",1379413705680
error,log,,,"Current file is not a match for the given config.",1379413705680
error,log,,,"Current file is not a match for the given config.",1379413705680
error,log,,,"Current file is not a match for the given config.",1379413705681
error,log,,,"Current file is not a match for the given config.",1379413705681
error,log,,,"Current file is not a match for the given config.",1379413705681
error,log,,,"Current file is not a match for the given config.",1379413705681
error,log,,,"Current file is not a match for the given config.",1379413705681
error,log,,,"Current file is not a match for the given config.",1379413705681
error,log,,,"Current file is not a match for the given config.",1379413705682
error,log,,,"Current file is not a match for the given config.",1379413705682
error,log,,,"Current file is not a match for the given config.",1379413705682
error,log,,,"Current file is not a match for the given config.",1379413705682
error,log,,,"Current file is not a match for the given config.",1379413705682
error,log,,,"Current file is not a match for the given config.",1379413705682
error,log,,,"Current file is not a match for the given config.",1379413705683
error,log,,,"Current file is not a match for the given config.",1379413705683
error,log,,,"Current file is not a match for the given config.",1379413705683
error,log,,,"Current file is not a match for the given config.",1379413705683
error,log,,,"Current file is not a match for the given config.",1379413705683
error,log,,,"Current file is not a match for the given config.",1379413705683
error,log,,,"Current file is not a match for the given config.",1379413705684
error,log,,,"Current file is not a match for the given config.",1379413705684
error,log,,,"Current file is not a match for the given config.",1379413705684
error,log,,,"Current file is not a match for the given config.",1379413705684
error,log,,,"Current file is not a match for the given config.",1379413705684
error,log,,,"Current file is not a match for the given config.",1379413705684
error,log,,,"Current file is not a match for the given config.",1379413705685
error,log,,,"Current file is not a match for the given config.",1379413705685
error,log,,,"Current file is not a match for the given config.",1379413705685
error,log,,,"Current file is not a match for the given config.",1379413705685
error,log,,,"Current file is not a match for the given config.",1379413705685
error,log,,,"Current file is not a match for the given config.",1379413705686
