what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378805433044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378805436145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378805461810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378805464134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378805472349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378805484569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1378805486103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1378805505217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378805509001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378805548597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378805548886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378805551016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378805553415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378805561949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378805564795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378805570501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1378805573048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378805584751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378805600671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378805601910
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378805603120
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378805628589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378805855557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378805919313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378805921309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378805939930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378805953174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378805966082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378806029613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378806066764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378806091686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378806251536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378806259392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378806269061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1378806269325
